ID,ID_PRODUCT,AMOUNT,PRICE,DATE
25744,3,7,70.37,'2024-12-06 13:41:04'
25745,2,16,101.34,'2022-05-24 13:41:04'
25746,2,7,54.26,'2024-09-07 13:41:04'
25747,3,1,49.09,'2024-01-12 13:41:04'
25748,3,1,84.3,'2020-11-12 13:41:04'
25749,3,2,67.07,'2022-12-18 13:41:04'
25750,3,18,118.33,'2020-12-10 13:41:04'
25751,2,8,42.83,'2020-04-17 13:41:04'
25752,2,7,108.59,'2022-11-22 13:41:04'
25753,1,1,30.96,'2021-05-12 13:41:04'
25754,1,3,74.14,'2023-09-15 13:41:04'
25755,1,7,31.09,'2022-06-16 13:41:04'
25756,1,13,59.51,'2020-07-16 13:41:04'
25757,2,9,65.42,'2025-02-23 13:41:04'
25758,1,17,40.04,'2024-04-10 13:41:04'
25759,3,11,58.01,'2021-04-11 13:41:04'
25760,3,18,36.54,'2021-04-06 13:41:04'
25761,1,7,22.07,'2024-07-15 13:41:04'
25762,3,9,76.26,'2020-12-11 13:41:04'
25763,1,2,98.71,'2023-08-22 13:41:04'
25764,1,6,49.03,'2023-01-31 13:41:04'
25765,3,1,110.54,'2022-06-21 13:41:04'
25766,3,8,96.92,'2023-09-16 13:41:04'
25767,2,5,66.46,'2022-11-08 13:41:04'
25768,1,4,107.2,'2021-11-16 13:41:04'
25769,1,4,86.03,'2021-07-31 13:41:04'
25770,2,2,102.15,'2020-07-12 13:41:04'
25771,1,10,35.61,'2023-03-19 13:41:04'
25772,2,14,66.75,'2020-07-19 13:41:04'
25773,1,17,26.06,'2021-03-12 13:41:04'
25774,1,16,24.9,'2022-11-13 13:41:04'
25775,3,3,81.18,'2023-03-23 13:41:04'
25776,2,2,54.57,'2022-11-29 13:41:04'
25777,2,12,88.55,'2024-08-04 13:41:04'
25778,2,5,53.76,'2025-03-06 13:41:04'
25779,2,5,61.97,'2022-11-20 13:41:04'
25780,1,19,25.5,'2020-08-31 13:41:04'
25781,3,19,76.43,'2022-01-14 13:41:04'
25782,1,18,46.67,'2024-09-20 13:41:04'
25783,2,11,116.54,'2020-06-22 13:41:04'
25784,1,4,103.78,'2024-10-01 13:41:04'
25785,3,14,54.01,'2024-09-30 13:41:04'
25786,3,2,32.5,'2021-06-02 13:41:04'
25787,2,12,47.59,'2024-08-07 13:41:04'
25788,2,20,74.69,'2021-02-28 13:41:04'
25789,3,5,49.31,'2021-07-14 13:41:04'
25790,3,2,67.67,'2024-07-08 13:41:04'
25791,2,14,84.62,'2020-09-29 13:41:04'
25792,2,3,111.58,'2022-04-22 13:41:04'
25793,2,17,36.39,'2022-03-06 13:41:04'
25794,3,4,108.82,'2020-05-08 13:41:04'
25795,3,10,52.89,'2023-03-16 13:41:04'
25796,2,3,119.92,'2022-04-25 13:41:04'
25797,2,8,85.81,'2021-07-12 13:41:04'
25798,1,5,51.88,'2023-11-25 13:41:04'
25799,1,14,27.49,'2024-03-27 13:41:04'
25800,3,4,111.6,'2024-03-01 13:41:04'
25801,3,3,65.99,'2021-05-30 13:41:04'
25802,3,19,113.24,'2022-01-24 13:41:04'
25803,2,16,91.75,'2023-03-11 13:41:04'
25804,3,2,107.2,'2022-12-13 13:41:04'
25805,3,4,59.13,'2025-01-23 13:41:04'
25806,2,4,68.66,'2024-10-22 13:41:04'
25807,1,10,27.93,'2020-10-31 13:41:04'
25808,2,3,49.46,'2021-02-15 13:41:04'
25809,2,5,111.36,'2022-07-06 13:41:04'
25810,3,19,29.74,'2024-02-29 13:41:04'
25811,1,7,66.07,'2022-09-07 13:41:04'
25812,2,13,70.14,'2020-09-05 13:41:04'
25813,3,1,71.27,'2024-03-24 13:41:04'
25814,1,18,38.37,'2024-06-20 13:41:04'
25815,1,20,85.28,'2021-02-19 13:41:04'
25816,1,7,79.23,'2021-12-15 13:41:04'
25817,2,12,101.55,'2023-01-07 13:41:04'
25818,1,10,52.61,'2020-07-02 13:41:04'
25819,3,17,32.56,'2021-04-03 13:41:04'
25820,2,5,58.95,'2020-07-03 13:41:04'
25821,1,6,27.95,'2025-02-07 13:41:04'
25822,2,2,57.44,'2021-09-30 13:41:04'
25823,1,4,104.61,'2022-01-10 13:41:04'
25824,3,13,81.56,'2020-05-04 13:41:04'
25825,2,7,28.94,'2020-12-06 13:41:04'
25826,1,3,78.78,'2020-06-26 13:41:04'
25827,2,6,29.9,'2023-07-14 13:41:04'
25828,3,20,109.9,'2024-07-30 13:41:04'
25829,1,5,32.54,'2022-04-16 13:41:04'
25830,3,18,94.62,'2022-05-14 13:41:04'
25831,1,1,104.43,'2021-03-21 13:41:04'
25832,1,10,104.75,'2021-02-07 13:41:04'
25833,2,6,22.27,'2023-01-06 13:41:04'
25834,2,4,107.36,'2023-05-27 13:41:04'
25835,2,13,102.26,'2021-07-26 13:41:04'
25836,2,1,104.32,'2021-01-30 13:41:04'
25837,2,4,53.77,'2023-12-27 13:41:04'
25838,2,2,46.33,'2021-03-22 13:41:04'
25839,1,1,80.36,'2024-06-18 13:41:04'
25840,3,2,76.2,'2021-06-21 13:41:04'
25841,3,2,83.4,'2023-11-25 13:41:04'
25842,3,8,91.14,'2023-04-02 13:41:04'
25843,2,13,71.82,'2020-04-04 13:41:04'
25844,1,2,99.93,'2022-09-10 13:41:04'
25845,3,7,72.13,'2023-09-05 13:41:04'
25846,2,15,118.42,'2022-12-22 13:41:04'
25847,2,12,23.33,'2021-04-06 13:41:04'
25848,1,3,59.82,'2021-11-22 13:41:04'
25849,3,9,74.47,'2022-06-24 13:41:04'
25850,1,10,102.07,'2022-06-21 13:41:04'
25851,3,11,34.1,'2024-06-25 13:41:04'
25852,2,6,51.24,'2021-08-10 13:41:04'
25853,3,5,38.03,'2022-01-12 13:41:04'
25854,3,17,86.47,'2022-04-09 13:41:04'
25855,1,9,56.25,'2024-05-11 13:41:04'
25856,2,5,46.8,'2021-09-08 13:41:04'
25857,3,7,37.88,'2025-01-12 13:41:04'
25858,1,16,27.22,'2021-06-04 13:41:04'
25859,1,6,62.14,'2020-08-22 13:41:04'
25860,1,11,82.28,'2024-10-18 13:41:04'
25861,2,8,41.32,'2024-04-22 13:41:04'
25862,1,7,59.03,'2021-05-07 13:41:04'
25863,2,17,80.49,'2024-11-27 13:41:04'
25864,2,5,55.97,'2025-02-19 13:41:04'
25865,3,8,75.52,'2023-05-16 13:41:04'
25866,1,8,62.7,'2023-08-26 13:41:04'
25867,2,14,25.9,'2022-09-05 13:41:04'
25868,2,18,104.46,'2021-01-01 13:41:04'
25869,2,2,23.74,'2024-07-31 13:41:04'
25870,2,18,115.99,'2024-12-06 13:41:04'
25871,1,1,57.77,'2025-01-07 13:41:04'
25872,1,6,57.65,'2023-03-24 13:41:04'
25873,2,18,110.18,'2022-07-14 13:41:04'
25874,1,8,108.27,'2021-09-11 13:41:04'
25875,2,17,58.09,'2024-05-07 13:41:04'
25876,3,11,64.35,'2022-03-21 13:41:04'
25877,1,16,33.02,'2024-05-23 13:41:04'
25878,2,2,32.28,'2023-07-22 13:41:04'
25879,3,19,62.65,'2023-06-10 13:41:04'
25880,1,2,28.84,'2021-05-22 13:41:04'
25881,1,4,117.31,'2020-12-08 13:41:04'
25882,2,20,38.69,'2022-08-05 13:41:04'
25883,2,14,27.78,'2021-03-22 13:41:04'
25884,1,1,52.42,'2025-01-04 13:41:04'
25885,3,2,115.79,'2023-05-18 13:41:04'
25886,1,10,86.39,'2025-02-19 13:41:04'
25887,1,6,35.78,'2023-06-18 13:41:04'
25888,3,20,37.11,'2024-04-17 13:41:04'
25889,2,4,39.68,'2022-11-03 13:41:04'
25890,2,13,41.02,'2023-10-01 13:41:04'
25891,1,9,73.38,'2021-10-29 13:41:04'
25892,1,5,46.93,'2020-08-29 13:41:04'
25893,2,19,116.66,'2020-05-01 13:41:04'
25894,3,1,73.83,'2023-12-22 13:41:04'
25895,2,1,22.34,'2020-08-15 13:41:04'
25896,2,18,21.39,'2024-08-27 13:41:04'
25897,1,14,86.8,'2024-12-18 13:41:04'
25898,3,11,52.71,'2020-12-23 13:41:04'
25899,2,13,68.01,'2024-05-17 13:41:04'
25900,1,10,79.54,'2020-05-11 13:41:04'
25901,2,14,66.82,'2021-04-15 13:41:04'
25902,3,9,112.37,'2022-06-30 13:41:04'
25903,2,7,117.55,'2021-07-28 13:41:04'
25904,1,15,69.9,'2022-07-17 13:41:04'
25905,3,18,78.82,'2021-10-20 13:41:04'
25906,1,7,31.39,'2022-03-04 13:41:04'
25907,3,7,70.71,'2022-05-01 13:41:04'
25908,2,7,94.12,'2024-06-22 13:41:04'
25909,3,7,87.29,'2021-11-15 13:41:04'
25910,2,10,46.56,'2021-07-02 13:41:04'
25911,1,5,83.7,'2025-01-19 13:41:04'
25912,1,6,78.98,'2022-08-01 13:41:04'
25913,3,7,109.14,'2023-07-30 13:41:04'
25914,3,3,106.04,'2024-08-10 13:41:04'
25915,2,7,50.03,'2023-02-16 13:41:04'
25916,2,14,48.35,'2021-04-23 13:41:04'
25917,1,7,113.53,'2022-11-18 13:41:04'
25918,2,5,68.03,'2020-06-09 13:41:04'
25919,3,18,25.58,'2020-12-17 13:41:04'
25920,1,17,54.91,'2020-07-13 13:41:04'
25921,1,11,76.7,'2023-03-03 13:41:04'
25922,2,20,78.0,'2022-12-26 13:41:04'
25923,1,12,68.9,'2021-06-22 13:41:04'
25924,1,11,72.49,'2020-03-31 13:41:04'
25925,1,2,89.19,'2024-01-25 13:41:04'
25926,2,20,29.99,'2021-03-02 13:41:04'
25927,2,11,91.75,'2022-12-26 13:41:04'
25928,2,12,33.19,'2021-05-01 13:41:04'
25929,3,3,83.72,'2023-02-08 13:41:04'
25930,3,3,92.42,'2021-09-23 13:41:04'
25931,3,3,78.02,'2025-03-13 13:41:04'
25932,3,15,95.09,'2021-09-27 13:41:04'
25933,1,11,78.11,'2025-02-18 13:41:04'
25934,3,3,114.92,'2021-11-24 13:41:04'
25935,2,5,27.05,'2024-03-12 13:41:04'
25936,3,16,59.29,'2020-09-11 13:41:04'
25937,2,5,29.24,'2023-02-21 13:41:04'
25938,3,12,116.87,'2024-08-07 13:41:04'
25939,1,9,83.93,'2021-08-22 13:41:04'
25940,2,12,23.97,'2020-10-08 13:41:04'
25941,2,3,76.98,'2024-06-20 13:41:04'
25942,2,7,46.27,'2021-11-09 13:41:04'
25943,2,12,119.55,'2024-05-17 13:41:04'
25944,1,10,104.82,'2021-03-06 13:41:04'
25945,1,4,103.19,'2024-12-28 13:41:04'
25946,1,1,111.9,'2023-09-22 13:41:04'
25947,3,18,73.02,'2022-12-02 13:41:04'
25948,3,4,38.38,'2022-10-16 13:41:04'
25949,3,5,34.18,'2021-12-19 13:41:04'
25950,3,17,70.41,'2023-12-20 13:41:04'
25951,2,15,54.7,'2021-06-21 13:41:04'
25952,3,4,40.44,'2023-09-21 13:41:04'
25953,1,2,24.62,'2020-12-20 13:41:04'
25954,2,15,27.05,'2022-09-10 13:41:04'
25955,1,14,83.31,'2025-02-17 13:41:04'
25956,1,7,89.26,'2023-07-06 13:41:04'
25957,2,19,57.51,'2020-12-05 13:41:04'
25958,3,12,97.59,'2021-07-18 13:41:04'
25959,3,4,81.74,'2022-02-08 13:41:04'
25960,3,7,48.55,'2025-01-18 13:41:04'
25961,2,9,41.47,'2023-09-21 13:41:04'
25962,2,1,80.57,'2024-12-16 13:41:04'
25963,1,10,74.11,'2021-12-29 13:41:04'
25964,3,3,25.88,'2021-05-03 13:41:04'
25965,1,14,79.19,'2024-06-22 13:41:04'
25966,1,12,63.44,'2021-05-07 13:41:04'
25967,1,15,25.97,'2020-09-15 13:41:04'
25968,1,2,118.76,'2024-08-12 13:41:04'
25969,2,16,111.42,'2022-01-11 13:41:04'
25970,3,4,69.4,'2022-12-08 13:41:04'
25971,3,14,60.36,'2024-04-24 13:41:04'
25972,2,15,43.67,'2023-02-08 13:41:04'
25973,3,16,71.44,'2024-01-22 13:41:04'
25974,3,16,58.46,'2021-05-13 13:41:04'
25975,2,9,59.36,'2020-07-13 13:41:04'
25976,3,8,95.26,'2024-03-10 13:41:04'
25977,3,1,70.65,'2024-06-30 13:41:04'
25978,1,17,86.73,'2022-03-22 13:41:04'
25979,2,11,90.54,'2023-11-21 13:41:04'
25980,2,5,101.96,'2023-05-02 13:41:04'
25981,3,17,83.77,'2025-01-13 13:41:04'
25982,3,10,42.29,'2022-03-31 13:41:04'
25983,1,12,62.25,'2022-01-30 13:41:04'
25984,2,16,113.28,'2023-03-19 13:41:04'
25985,2,18,38.99,'2024-07-23 13:41:04'
25986,3,4,99.54,'2020-09-12 13:41:04'
25987,2,2,33.82,'2022-06-05 13:41:04'
25988,3,3,115.74,'2024-06-29 13:41:04'
25989,3,17,67.41,'2020-11-11 13:41:04'
25990,2,9,77.69,'2023-01-20 13:41:04'
25991,1,11,42.73,'2021-09-22 13:41:04'
25992,1,12,66.0,'2024-04-23 13:41:04'
25993,3,15,66.12,'2023-02-03 13:41:04'
25994,2,15,49.33,'2022-01-20 13:41:04'
25995,3,17,42.87,'2022-09-26 13:41:04'
25996,1,11,93.36,'2023-02-24 13:41:04'
25997,2,20,102.64,'2023-03-05 13:41:04'
25998,2,10,25.5,'2023-12-04 13:41:04'
25999,3,3,74.34,'2022-09-02 13:41:04'
26000,1,12,46.82,'2022-12-06 13:41:04'
26001,2,9,107.32,'2020-05-27 13:41:04'
26002,2,5,111.71,'2024-03-14 13:41:04'
26003,1,8,108.27,'2022-01-06 13:41:04'
26004,2,7,57.48,'2021-03-16 13:41:04'
26005,3,14,29.08,'2024-04-17 13:41:04'
26006,3,7,78.4,'2022-06-27 13:41:04'
26007,2,18,98.02,'2023-11-29 13:41:04'
26008,3,15,20.7,'2021-01-08 13:41:04'
26009,2,9,41.37,'2021-11-22 13:41:04'
26010,3,2,79.1,'2021-11-26 13:41:04'
26011,2,16,39.2,'2024-12-03 13:41:04'
26012,1,19,55.13,'2021-06-09 13:41:04'
26013,1,7,71.64,'2022-12-20 13:41:04'
26014,1,3,37.77,'2022-06-13 13:41:04'
26015,2,20,95.31,'2025-02-09 13:41:04'
26016,1,5,78.46,'2022-09-16 13:41:04'
26017,1,13,106.94,'2022-08-04 13:41:04'
26018,1,15,44.16,'2020-09-28 13:41:04'
26019,1,9,104.87,'2022-09-03 13:41:04'
26020,2,1,71.52,'2024-11-12 13:41:04'
26021,2,4,25.45,'2022-12-09 13:41:04'
26022,2,9,111.33,'2021-06-13 13:41:04'
26023,1,7,69.03,'2023-06-14 13:41:04'
26024,2,17,71.83,'2021-01-31 13:41:04'
26025,3,15,60.15,'2021-05-04 13:41:04'
26026,2,3,33.18,'2020-06-04 13:41:04'
26027,2,1,98.34,'2022-05-14 13:41:04'
26028,3,8,85.39,'2023-12-20 13:41:04'
26029,2,3,80.22,'2024-03-05 13:41:04'
26030,2,7,111.62,'2024-08-04 13:41:04'
26031,2,17,61.04,'2023-02-12 13:41:04'
26032,3,4,104.72,'2021-07-16 13:41:04'
26033,3,19,71.9,'2025-02-15 13:41:04'
26034,1,13,88.55,'2021-09-07 13:41:04'
26035,2,2,63.0,'2022-05-04 13:41:04'
26036,2,19,23.4,'2021-10-22 13:41:04'
26037,3,15,104.33,'2021-09-15 13:41:04'
26038,1,2,38.13,'2024-09-21 13:41:04'
26039,1,4,70.37,'2021-02-01 13:41:04'
26040,2,17,75.55,'2021-10-25 13:41:04'
26041,1,16,107.78,'2021-05-09 13:41:04'
26042,3,6,20.78,'2023-04-30 13:41:04'
26043,2,19,71.8,'2025-02-22 13:41:04'
26044,2,2,36.4,'2022-10-20 13:41:04'
26045,1,5,55.96,'2025-01-14 13:41:04'
26046,3,7,112.66,'2020-10-02 13:41:04'
26047,3,9,96.21,'2020-11-09 13:41:04'
26048,3,2,29.05,'2024-11-18 13:41:04'
26049,1,20,106.06,'2020-06-01 13:41:04'
26050,1,1,90.85,'2024-08-19 13:41:04'
26051,2,15,117.65,'2023-01-09 13:41:04'
26052,1,2,97.92,'2021-12-21 13:41:04'
26053,1,11,52.53,'2024-12-13 13:41:04'
26054,1,3,51.11,'2023-03-01 13:41:04'
26055,1,12,65.1,'2024-07-22 13:41:04'
26056,1,3,30.37,'2020-06-09 13:41:04'
26057,3,7,93.89,'2020-05-13 13:41:04'
26058,2,15,32.74,'2022-09-14 13:41:04'
26059,2,10,83.34,'2024-12-11 13:41:04'
26060,3,4,32.38,'2024-06-19 13:41:04'
26061,3,6,25.42,'2025-03-25 13:41:04'
26062,1,8,44.11,'2024-10-14 13:41:04'
26063,2,15,107.24,'2024-03-05 13:41:04'
26064,3,10,28.52,'2023-12-23 13:41:04'
26065,3,17,56.59,'2024-09-18 13:41:04'
26066,2,20,72.78,'2020-07-23 13:41:04'
26067,2,18,89.52,'2023-02-03 13:41:04'
26068,3,2,65.65,'2024-07-23 13:41:04'
26069,3,7,32.49,'2024-11-21 13:41:04'
26070,1,5,58.77,'2023-02-01 13:41:04'
26071,3,3,74.23,'2023-07-28 13:41:04'
26072,2,11,73.01,'2024-11-10 13:41:04'
26073,1,9,109.72,'2024-11-07 13:41:04'
26074,1,20,68.51,'2024-04-07 13:41:04'
26075,3,5,62.49,'2021-05-03 13:41:04'
26076,2,2,67.27,'2022-08-14 13:41:04'
26077,2,20,35.7,'2020-06-28 13:41:04'
26078,1,12,59.08,'2024-11-28 13:41:04'
26079,3,19,104.13,'2022-08-24 13:41:04'
26080,2,5,34.97,'2025-02-02 13:41:04'
26081,3,1,75.15,'2021-10-26 13:41:04'
26082,3,11,100.45,'2024-10-04 13:41:04'
26083,3,6,47.34,'2021-04-11 13:41:04'
26084,3,18,63.94,'2022-11-13 13:41:04'
26085,2,15,75.88,'2024-09-18 13:41:04'
26086,1,11,109.66,'2023-10-21 13:41:04'
26087,1,9,100.18,'2024-10-29 13:41:04'
26088,1,4,26.88,'2022-10-05 13:41:04'
26089,1,9,85.75,'2022-05-13 13:41:04'
26090,2,4,20.14,'2022-06-24 13:41:04'
26091,1,12,70.13,'2021-09-25 13:41:04'
26092,1,5,113.21,'2024-10-21 13:41:04'
26093,1,4,94.34,'2021-07-18 13:41:04'
26094,3,18,26.55,'2024-09-26 13:41:04'
26095,2,12,73.44,'2021-12-17 13:41:04'
26096,3,17,101.26,'2023-10-22 13:41:04'
26097,1,3,44.19,'2021-06-03 13:41:04'
26098,1,15,89.02,'2021-07-30 13:41:04'
26099,2,11,39.68,'2021-10-08 13:41:04'
26100,2,19,97.68,'2024-07-30 13:41:04'
26101,1,6,118.04,'2020-06-10 13:41:04'
26102,1,20,47.16,'2021-02-24 13:41:04'
26103,3,19,104.06,'2021-06-16 13:41:04'
26104,3,11,36.59,'2024-01-19 13:41:04'
26105,2,6,74.36,'2022-12-05 13:41:04'
26106,3,2,100.48,'2022-11-10 13:41:04'
26107,3,6,85.26,'2024-03-01 13:41:04'
26108,1,15,67.4,'2024-08-10 13:41:04'
26109,2,8,92.94,'2022-04-03 13:41:04'
26110,3,7,91.5,'2022-11-03 13:41:04'
26111,3,7,115.14,'2022-08-15 13:41:04'
26112,2,3,112.8,'2024-05-22 13:41:04'
26113,3,9,35.17,'2024-11-05 13:41:04'
26114,2,9,99.44,'2020-07-08 13:41:04'
26115,1,11,72.84,'2021-07-27 13:41:04'
26116,1,6,119.57,'2023-01-18 13:41:04'
26117,1,15,87.09,'2023-06-08 13:41:04'
26118,2,12,84.59,'2020-09-08 13:41:04'
26119,2,7,53.86,'2023-07-04 13:41:04'
26120,2,17,88.45,'2022-09-07 13:41:04'
26121,2,4,98.11,'2021-02-24 13:41:04'
26122,1,18,105.64,'2024-02-03 13:41:04'
26123,1,10,73.01,'2024-08-15 13:41:04'
26124,3,4,63.96,'2022-09-28 13:41:04'
26125,1,19,53.44,'2025-02-08 13:41:04'
26126,2,17,92.95,'2023-08-10 13:41:04'
26127,3,17,102.01,'2024-09-10 13:41:04'
26128,2,13,98.08,'2020-08-17 13:41:04'
26129,1,5,81.72,'2021-07-16 13:41:04'
26130,3,20,40.28,'2021-01-30 13:41:04'
26131,1,13,45.71,'2021-05-12 13:41:04'
26132,1,13,30.74,'2022-04-16 13:41:04'
26133,2,11,67.82,'2020-11-13 13:41:04'
26134,2,6,114.67,'2020-10-24 13:41:04'
26135,2,8,52.12,'2022-07-10 13:41:04'
26136,2,15,105.38,'2023-04-28 13:41:04'
26137,2,1,39.4,'2021-04-01 13:41:04'
26138,1,17,54.1,'2021-01-20 13:41:04'
26139,3,17,79.2,'2021-09-20 13:41:04'
26140,1,7,50.32,'2020-05-07 13:41:04'
26141,3,10,78.13,'2022-04-03 13:41:04'
26142,1,20,92.75,'2022-11-12 13:41:04'
26143,1,6,79.86,'2021-10-25 13:41:04'
26144,1,18,110.97,'2024-05-31 13:41:04'
26145,3,16,119.86,'2021-11-19 13:41:04'
26146,2,2,104.97,'2023-07-23 13:41:04'
26147,3,3,41.51,'2021-03-21 13:41:04'
26148,2,12,36.67,'2021-07-28 13:41:04'
26149,2,13,61.76,'2021-09-08 13:41:04'
26150,1,11,93.05,'2023-10-05 13:41:04'
26151,1,8,84.65,'2024-01-07 13:41:04'
26152,3,1,93.38,'2024-07-04 13:41:04'
26153,3,18,29.75,'2023-02-19 13:41:04'
26154,2,11,49.24,'2023-03-29 13:41:04'
26155,3,13,33.25,'2023-04-29 13:41:04'
26156,3,4,42.47,'2022-02-19 13:41:04'
26157,1,20,51.89,'2020-11-22 13:41:04'
26158,3,14,73.63,'2020-07-21 13:41:04'
26159,1,12,80.67,'2022-05-15 13:41:04'
26160,3,11,63.08,'2022-07-30 13:41:04'
26161,1,16,23.74,'2022-06-10 13:41:04'
26162,3,8,89.42,'2022-08-31 13:41:04'
26163,2,10,26.74,'2023-04-26 13:41:04'
26164,1,13,82.1,'2023-04-08 13:41:04'
26165,3,5,102.81,'2021-06-21 13:41:04'
26166,2,3,25.62,'2022-10-25 13:41:04'
26167,3,15,90.92,'2024-02-23 13:41:04'
26168,2,17,82.32,'2020-12-11 13:41:04'
26169,1,9,106.05,'2020-10-09 13:41:04'
26170,2,11,34.09,'2024-01-24 13:41:04'
26171,2,18,33.4,'2025-01-27 13:41:04'
26172,3,8,44.4,'2020-09-01 13:41:04'
26173,3,3,111.78,'2023-11-09 13:41:04'
26174,3,9,73.51,'2022-04-21 13:41:04'
26175,3,13,107.45,'2021-09-24 13:41:04'
26176,2,14,54.87,'2020-08-12 13:41:04'
26177,1,14,95.6,'2024-05-11 13:41:04'
26178,2,13,70.71,'2024-12-06 13:41:04'
26179,1,8,28.44,'2020-04-25 13:41:04'
26180,2,2,45.71,'2024-07-15 13:41:04'
26181,1,12,63.03,'2021-05-30 13:41:04'
26182,2,3,111.34,'2020-08-23 13:41:04'
26183,2,20,118.39,'2024-12-08 13:41:04'
26184,3,12,42.46,'2021-12-20 13:41:04'
26185,2,12,98.27,'2021-05-13 13:41:04'
26186,1,12,30.85,'2024-12-23 13:41:04'
26187,2,5,97.0,'2023-08-21 13:41:04'
26188,3,12,68.93,'2020-03-26 13:41:04'
26189,1,4,64.04,'2024-02-22 13:41:04'
26190,2,15,92.14,'2022-07-13 13:41:04'
26191,1,9,22.05,'2022-02-24 13:41:04'
26192,3,13,105.08,'2024-03-21 13:41:04'
26193,3,9,91.78,'2020-12-05 13:41:04'
26194,2,20,21.6,'2023-11-25 13:41:04'
26195,3,18,57.19,'2020-12-17 13:41:04'
26196,3,1,104.99,'2024-06-30 13:41:04'
26197,3,12,61.61,'2021-04-19 13:41:04'
26198,3,4,116.33,'2023-07-20 13:41:04'
26199,1,11,66.47,'2020-04-16 13:41:04'
26200,3,19,118.43,'2024-09-11 13:41:04'
26201,2,8,98.14,'2021-07-20 13:41:04'
26202,1,1,31.81,'2025-02-19 13:41:04'
26203,1,7,53.58,'2023-03-19 13:41:04'
26204,1,5,109.54,'2021-12-30 13:41:04'
26205,2,2,62.28,'2024-01-19 13:41:04'
26206,2,6,30.61,'2024-11-18 13:41:04'
26207,1,16,27.52,'2020-12-12 13:41:04'
26208,1,10,104.24,'2024-10-03 13:41:04'
26209,1,2,54.0,'2024-12-01 13:41:04'
26210,2,15,113.46,'2024-07-17 13:41:04'
26211,2,17,64.07,'2023-02-06 13:41:04'
26212,1,20,52.37,'2022-07-28 13:41:04'
26213,3,3,42.82,'2022-06-29 13:41:04'
26214,2,17,67.45,'2021-01-03 13:41:04'
26215,3,19,115.03,'2020-08-31 13:41:04'
26216,1,18,55.24,'2022-09-03 13:41:04'
26217,1,1,59.53,'2021-10-06 13:41:04'
26218,3,16,85.7,'2022-02-18 13:41:04'
26219,1,12,53.0,'2025-03-24 13:41:04'
26220,2,15,27.29,'2022-06-27 13:41:04'
26221,3,15,119.34,'2021-01-11 13:41:04'
26222,2,16,32.89,'2024-06-27 13:41:04'
26223,2,11,68.39,'2020-06-23 13:41:04'
26224,3,15,63.03,'2020-09-03 13:41:04'
26225,3,7,112.1,'2020-11-12 13:41:04'
26226,1,9,26.74,'2021-03-10 13:41:04'
26227,2,1,68.66,'2024-09-02 13:41:04'
26228,2,17,60.64,'2024-01-27 13:41:04'
26229,1,15,106.63,'2021-07-19 13:41:04'
26230,2,9,97.49,'2023-05-09 13:41:04'
26231,2,7,103.35,'2023-11-08 13:41:04'
26232,1,5,118.56,'2023-03-11 13:41:04'
26233,1,10,21.49,'2023-06-09 13:41:04'
26234,1,8,108.44,'2023-03-05 13:41:04'
26235,1,5,79.61,'2022-03-02 13:41:04'
26236,2,20,84.92,'2022-10-31 13:41:04'
26237,2,8,111.84,'2021-09-02 13:41:04'
26238,2,9,76.11,'2021-04-11 13:41:04'
26239,2,18,23.3,'2021-08-29 13:41:04'
26240,1,16,48.01,'2021-11-08 13:41:04'
26241,1,3,43.63,'2022-10-28 13:41:04'
26242,3,10,39.61,'2021-04-05 13:41:04'
26243,2,18,53.64,'2020-10-07 13:41:04'
26244,3,14,91.79,'2024-11-17 13:41:04'
26245,3,1,40.88,'2024-03-05 13:41:04'
26246,3,8,108.44,'2021-03-10 13:41:04'
26247,2,4,117.0,'2022-02-12 13:41:04'
26248,1,20,69.53,'2021-09-21 13:41:04'
26249,2,18,39.9,'2023-01-10 13:41:04'
26250,1,18,69.77,'2020-04-15 13:41:04'
26251,3,8,58.65,'2022-12-09 13:41:04'
26252,1,16,21.75,'2024-01-06 13:41:04'
26253,1,16,45.94,'2021-07-04 13:41:04'
26254,2,17,65.0,'2022-04-04 13:41:04'
26255,3,8,53.32,'2021-05-11 13:41:04'
26256,3,7,43.56,'2022-05-26 13:41:04'
26257,3,4,47.12,'2023-04-04 13:41:04'
26258,2,3,59.44,'2021-05-12 13:41:04'
26259,2,6,105.84,'2021-08-21 13:41:04'
26260,1,13,27.94,'2020-12-17 13:41:04'
26261,1,15,87.15,'2021-07-31 13:41:04'
26262,2,9,96.76,'2023-09-06 13:41:04'
26263,1,14,52.79,'2024-08-19 13:41:04'
26264,1,16,91.88,'2025-02-03 13:41:04'
26265,2,18,26.17,'2022-07-29 13:41:04'
26266,1,13,65.32,'2025-02-04 13:41:04'
26267,2,19,100.28,'2021-05-26 13:41:04'
26268,2,13,73.16,'2022-01-02 13:41:04'
26269,1,16,52.84,'2024-01-18 13:41:04'
26270,2,1,95.55,'2023-08-22 13:41:04'
26271,1,20,49.8,'2021-01-16 13:41:04'
26272,2,19,63.96,'2022-09-07 13:41:04'
26273,3,4,66.52,'2020-11-12 13:41:04'
26274,2,14,92.52,'2023-06-23 13:41:04'
26275,1,15,43.55,'2024-09-13 13:41:04'
26276,2,13,65.65,'2020-08-03 13:41:04'
26277,2,14,99.95,'2022-12-29 13:41:04'
26278,3,15,53.21,'2023-10-23 13:41:04'
26279,2,15,24.64,'2025-03-04 13:41:04'
26280,1,18,64.43,'2022-08-22 13:41:04'
